,Close,High,Low,Open,Volume,"('Close', 'NVDA')","('High', 'NVDA')","('Low', 'NVDA')","('Open', 'NVDA')","('Volume', 'NVDA')"
2019-11-12,5.213684558868408,5.269649493262924,5.181349052587211,5.2164205379863935,283504000,,,,,
2019-11-13,5.187815189361572,5.209952087787125,5.12140354524548,5.182342757923353,300188000,,,,,
2019-11-14,5.218161582946777,5.220400370057971,5.136826100870658,5.196770467868032,518080000,,,,,
2019-11-15,5.078869819641113,5.267657534034189,4.990569408603146,5.215921120885291,1053628000,,,,,
2019-11-18,5.28009557723999,5.3067095772299275,5.068424185006569,5.071408759749638,574588000,,,,,
2019-11-19,5.173388957977295,5.27263330067502,5.115185719333257,5.249003876002134,414564000,,,,,
2019-11-20,5.252734661102295,5.336557514458712,5.1378202350738,5.150505744742969,472588000,,,,,
2019-11-21,5.22786283493042,5.30397496633525,5.206223120598064,5.248259094737419,288388000,,,,,
2019-11-22,5.245521068572998,5.297008415623705,5.22189117203203,5.250495359153468,224100000,,,,,
2019-11-25,5.5022149085998535,5.507189675357407,5.360685972960603,5.373620081878318,506476000,,,,,
2019-11-26,5.397497177124023,5.489279370124913,5.391029887139489,5.484553200610099,385244000,,,,,
2019-11-27,5.432344913482666,5.477398667601776,5.405960057098674,5.443048598428453,215784000,,,,,
2019-11-29,5.395008087158203,5.429856193035978,5.371111971830681,5.401480149546838,141556000,,,,,
2019-12-02,5.208569526672363,5.401479895991187,5.193385913296867,5.388038213057975,372036000,,,,,
2019-12-03,5.168992519378662,5.17297488878141,4.987532638602952,5.0248699629878235,465232000,,,,,
2019-12-04,5.212801933288574,5.275030971511051,5.1841766326786205,5.252628479769369,273424000,,,,,
2019-12-05,5.195875644683838,5.250388245177091,5.1652586859870295,5.2347065967191515,184884000,,,,,
2019-12-06,5.281252861022949,5.3141102546581935,5.255116783464029,5.265073655735885,232236000,,,,,
2019-12-09,5.281252861022949,5.336014708978555,5.2496407885763885,5.2583528144293625,211880000,,,,,
2019-12-10,5.32630729675293,5.378081895120523,5.258601797088481,5.311371987767787,256388000,,,,,
2019-12-11,5.409942626953125,5.4154190966995595,5.334272390490534,5.336761608598947,233796000,,,,,
2019-12-12,5.577462196350098,5.595633057799812,5.372106726465966,5.3810675301396245,404348000,,,,,
2019-12-13,5.575472354888916,5.6996816386489,5.5214573161967015,5.580450791359779,454704000,,,,,
2019-12-16,5.60434627532959,5.676780957217417,5.594887436207027,5.62301517418907,320976000,,,,,
2019-12-17,5.682507038116455,5.705158309540584,5.613557156616067,5.62301599712294,321196000,,,,,
2019-12-18,5.712873935699463,5.773360560587124,5.7088910916610445,5.717354338511544,343548000,,,,,
2019-12-19,5.860978603363037,5.874420285988547,5.74249457688293,5.747473013023474,445360000,,,,,
2019-12-20,5.958305835723877,5.983695104019547,5.908273637366932,5.927440096986884,603044000,,,,,
2019-12-23,5.944615840911865,6.019041721022283,5.933912628135751,5.986931607924033,355060000,,,,,
2019-12-24,5.93963623046875,5.956811503220204,5.894831253685792,5.929181799188702,138864000,,,,,
2019-12-26,5.953824520111084,5.981951781932293,5.924203157740431,5.943120835049996,182852000,,,,,
2019-12-27,5.896076679229736,5.982450610234309,5.869691344286356,5.969008925971297,254644000,,,,,
2019-12-30,5.782818794250488,5.879398360448679,5.751455503080063,5.874171145253609,258056000,,,,,
2019-12-31,5.856997013092041,5.86645585310893,5.728307317842434,5.74747377728538,231004000,,,,,
2020-01-02,5.971746444702148,5.971746444702148,5.892342616375051,5.942872368471369,237536000,,,,,
2020-01-03,5.876163482666016,5.9199728720181835,5.827126877093122,5.852018586378897,205384000,,,,,
2020-01-06,5.90080451965332,5.906031734617808,5.756682464335461,5.782818539157897,262636000,,,,,
2020-01-07,5.9722442626953125,6.018044830947195,5.884127936555174,5.929181691904879,314856000,,,,,
2020-01-08,5.98344612121582,6.024766291068211,5.927937929074284,5.968013252371926,277108000,,,,,
2020-01-09,6.049160003662109,6.121594691054852,5.995394216547652,6.069820088716528,255112000,,,,,
2020-01-10,6.081518650054932,6.186810255901487,6.067330628243906,6.156442552812923,316296000,,,,,
2020-01-13,6.272189617156982,6.297330108454605,6.142006282213126,6.164658029617445,319840000,,,,,
2020-01-14,6.155198574066162,6.254764936804578,6.142005668991298,6.229375193836621,359088000,,,,,
2020-01-15,6.112632751464844,6.190294646605257,6.086745453084705,6.167892158592838,263104000,,,,,
2020-01-16,6.196268081665039,6.2022421095475595,6.142751084846039,6.1661491628985114,284192000,,,,,
2020-01-17,6.204981327056885,6.222903414229106,6.1574383487703335,6.215435759214884,253792000,,,,,
2020-01-21,6.171627044677734,6.205230781169707,6.137525274594158,6.168391013256984,217916000,,,,,
2020-01-22,6.225640296936035,6.31226299059923,6.198010595532799,6.216928271698057,239240000,,,,,
2020-01-23,6.294093132019043,6.302556379249734,6.176853941628619,6.265717088011191,244516000,,,,,
2020-01-24,6.234851360321045,6.459373817820836,6.180587540973648,6.409590401493531,373512000,,,,,
2020-01-27,5.978965759277344,6.029993548666782,5.780579376647325,5.930177934070112,470536000,,,,,
2020-01-28,6.172372817993164,6.2047317024404665,5.991659294470787,6.044927515155654,310976000,,,,,
2020-01-29,6.1118879318237305,6.194030250020839,6.0720609073079315,6.1579372909480385,258848000,,,,,
2020-01-30,6.118607044219971,6.132048727515974,5.95905209854601,6.0140622539026785,290504000,,,,,
2020-01-31,5.885124206542969,6.084754962077711,5.843306477363866,6.072806903806579,370420000,,,,,
2020-02-03,5.982201099395752,6.001616335657508,5.860729821377482,5.866952629165491,255564000,,,,,
2020-02-04,6.151463031768799,6.170629961481964,6.074050399173102,6.124082585322389,271544000,,,,,
2020-02-05,6.241820812225342,6.282642946634666,6.158433663355791,6.272437294339877,208220000,,,,,
2020-02-06,6.328693389892578,6.328693389892578,6.195025718948214,6.276172442998156,218284000,,,,,
2020-02-07,6.262481212615967,6.310771004142484,6.237091470292002,6.288617293152528,189752000,,,,,
2020-02-10,6.545747756958008,6.546494095154397,6.280153909329865,6.285132345924866,529608000,,,,,
2020-02-11,6.668213844299316,6.782964286037224,6.5920455721697655,6.654025822930016,638556000,,,,,
2020-02-12,6.783960342407227,6.790432405067395,6.682153543370366,6.720984495021811,374644000,,,,,
2020-02-13,6.7401509284973145,6.80735839934338,6.698581979251082,6.725962906211298,528016000,,,,,
2020-02-14,7.213341236114502,7.342279716288594,7.119002086089305,7.150365384701138,1041924000,,,,,
2020-02-18,7.382105827331543,7.400525948248123,7.090625146480826,7.110040385017932,620164000,,,,,
2020-02-19,7.833390235900879,7.85106354274294,7.504572249442802,7.504572249442802,694332000,,,,,
2020-02-20,7.684041500091553,7.873715383495716,7.376629913289164,7.785350267172473,810052000,,,,,
2020-02-21,7.3198771476745605,7.5969210401481435,7.23499683896158,7.57178055068456,768180000,,,,,
2020-02-24,6.8023786544799805,7.016197863420666,6.670950989977943,6.725463579242094,856916000,,,,,
2020-02-25,6.522846221923828,6.93953170995515,6.4210394407624785,6.877551465837837,1055496000,,,,,
2020-02-26,6.662239074707031,6.856393798090952,6.521601824049285,6.523094974974329,747732000,,,,,
2020-02-27,6.291382312774658,6.650036066071049,6.198979120341221,6.348667152001121,906416000,,,,,
2020-02-28,6.726498126983643,6.786024738957139,6.022142560960447,6.038829774549634,1133252000,,,,,
2020-03-02,6.884903430938721,6.913795251009622,6.500596333801726,6.896609705893293,890744000,,,,,
2020-03-03,6.622389793395996,7.000470395030386,6.536960391481216,6.940694849025888,652792000,,,,,
2020-03-04,7.086148738861084,7.0956132359591555,6.655016977084495,6.729736766025134,597408000,,,,,
2020-03-05,6.806698322296143,7.053521573190133,6.762115469104556,6.886647984097472,540328000,,,,,
2020-03-06,6.626125812530518,6.684656244226965,6.4258773236974855,6.627122000401982,515412000,,,,,
2020-03-09,6.113051414489746,6.460746125923893,5.93223026929171,5.9750691939527965,614160000,,,,,
2020-03-10,6.502589702606201,6.502589702606201,6.126750856528981,6.389514062063672,580648000,,,,,
2020-03-11,6.138706207275391,6.391009227808451,6.0415709885339846,6.362615731931484,499964000,,,,,
2020-03-12,5.3875250816345215,5.880922590074944,5.374822618565289,5.615419306959391,816540000,,,,,
2020-03-13,5.998482704162598,6.0029657877507185,5.469717792872578,5.740949338019731,634836000,,,,,
2020-03-16,4.891637325286865,5.631360811989021,4.83186177157271,5.290390419997596,726972000,,,,,
2020-03-17,5.411435604095459,5.500850236647753,4.757142058920643,5.003965304168558,833632000,,,,,
2020-03-18,5.0515360832214355,5.228870331557441,4.500106489192804,4.983790564772913,874268000,,,,,
2020-03-19,5.304337978363037,5.397986289544187,4.816668621115726,5.030116956698216,765512000,,,,,
2020-03-20,5.124513626098633,5.736466165175835,5.10907152449346,5.454524534398119,804636000,,,,,
2020-03-23,5.297363758087158,5.3917598047946,4.944438665559979,5.123516383167788,643876000,,,,,
2020-03-24,6.206201076507568,6.292876059408333,5.679927024794933,5.703588027208368,1101644000,,,,,
2020-03-25,6.117534637451172,6.52101967399618,6.0687176349099206,6.32126953132004,793432000,,,,,
2020-03-26,6.406949043273926,6.530983226398637,6.226625730298214,6.3247571275823,696108000,,,,,
2020-03-27,6.294620513916016,6.553398962971216,6.193749008437143,6.226625583919375,638828000,,,,,
2020-03-30,6.614916801452637,6.624132369122534,6.316038635709813,6.360123148529998,602252000,,,,,
2020-03-31,6.5653533935546875,6.859250162469749,6.419650125043438,6.655016468353988,949960000,,,,,
2020-04-01,6.054021835327148,6.513795922520745,6.009439469346902,6.367345888244143,656912000,,,,,
2020-04-02,6.362863540649414,6.376063859748151,6.0350940165438125,6.083163282338751,675764000,,,,,
2020-04-03,6.074943542480469,6.366847416978658,5.937459675039854,6.325253614832786,663212000,,,,,
2020-04-06,6.684906005859375,6.721767812022205,6.299602151594143,6.357136402592099,727884000,,,,,
2020-04-07,6.451530456542969,6.930233591530364,6.408442129323046,6.906572113258992,784520000,,,,,
2020-04-08,6.64879035949707,6.673696955483691,6.490634021293906,6.560621323239945,542444000,,,,,
2020-04-09,6.549164295196533,6.797482039426098,6.486150784615565,6.774568294698725,525564000,,,,,
2020-04-13,6.7210187911987305,6.729736027694017,6.400970322575339,6.489388278486818,398408000,,,,,
2020-04-14,7.072202205657959,7.106323900868408,6.8216426362533085,6.849288871992895,530948000,,,,,
2020-04-15,6.994741439819336,7.077680131266718,6.85875206625174,6.904081699089675,366148000,,,,,
2020-04-16,7.339946269989014,7.4470443089984295,7.136958612386728,7.150158933574938,745620000,,,,,
2020-04-17,7.28066873550415,7.44355709099503,7.146671728445653,7.422137389111221,539120000,,,,,
2020-04-20,7.149410724639893,7.310057761824691,7.105077280558592,7.154143210414438,449388000,,,,,
2020-04-21,6.712552070617676,7.092625096873467,6.652776516916605,7.031355498743927,735160000,,,,,
2020-04-22,7.126994609832764,7.169834008405409,6.859250031441919,6.904828590033302,483356000,,,,,
2020-04-23,7.073695659637451,7.301092057808593,7.048540133503108,7.169087896420153,424160000,,,,,
2020-04-24,7.212674140930176,7.214666516761644,6.9887646362747065,7.0634844306009175,352328000,,,,,
2020-04-27,7.399223327636719,7.5591231127049054,7.32251116430416,7.34716883200362,479388000,,,,,
2020-04-28,7.256757736206055,7.576557293960247,7.251278465842237,7.546669285035365,442904000,,,,,
2020-04-29,7.433594703674316,7.486396460952846,7.316284912831754,7.391502559762413,379160000,,,,,
2020-04-30,7.279671669006348,7.4335938400396,7.265724090408352,7.379546497918604,375916000,,,,,
2020-05-01,7.043059349060059,7.195486992501526,6.994740682990575,7.082162447614579,342096000,,,,,
2020-05-04,7.255013942718506,7.268712593028353,6.995737199733709,6.995737199733709,317556000,,,,,
2020-05-05,7.316035747528076,7.478675168809637,7.255014610996246,7.359124077908612,368896000,,,,,
2020-05-06,7.416905879974365,7.521762593904679,7.3576286731014795,7.395486656513196,323464000,,,,,
2020-05-07,7.593245506286621,7.656507952184078,7.504827533970793,7.556134774726998,373732000,,,,,
2020-05-08,7.7832818031311035,7.7895083335628446,7.631103062114562,7.664975824712747,339216000,,,,,
2020-05-11,8.035334587097168,8.082158734602563,7.749656741595703,7.77829915708931,469060000,,,,,
2020-05-12,7.773318290710449,8.141934370472924,7.763604866086952,8.093117844121359,493060000,,,,,
2020-05-13,7.750903129577637,8.048286329956095,7.566345680475273,7.887888691686731,625852000,,,,,
2020-05-14,8.000466346740723,8.005945617126962,7.6587487560254095,7.81242200556266,602312000,,,,,
2020-05-15,8.458993911743164,8.468706860334525,7.844550389582926,7.860241414329704,987660000,,,,,
2020-05-18,8.717523574829102,8.883152021141349,8.648034609864695,8.727735330625507,774460000,,,,,
2020-05-19,8.772568702697754,9.053513652036244,8.729978224426016,8.757375530322994,717320000,,,,,
2020-05-20,8.93645191192627,9.009178841811678,8.855505601923822,8.957373279418714,587536000,,,,,
2020-05-21,8.742432594299316,9.018645068450796,8.70482352920573,9.01764935553098,761068000,,,,,
2020-05-22,8.992493629455566,9.05899452310232,8.680664456560569,8.792245113910232,1038764000,,,,,
2020-05-26,8.685144424438477,9.14740972179161,8.639565868010179,9.122502653986059,770780000,,,,,
2020-05-27,8.493368148803711,8.600465251822156,7.966844050622888,8.59274467571719,1175892000,,,,,
2020-05-28,8.45526123046875,8.727737900393736,8.347913298912097,8.3807898796587,734896000,,,,,
2020-05-29,8.842308044433594,8.842308044433594,8.453268327757645,8.522508388403205,745256000,,,,,
2020-06-01,8.773314476013184,8.80768556853216,8.65700135357661,8.800213922369807,389876000,,,,,
2020-06-02,8.792241096496582,8.80419629719393,8.625616971320023,8.763350232409723,391320000,,,,,
2020-06-03,8.736701011657715,8.833089415842581,8.667460978701813,8.789254306883713,365440000,,,,,
2020-06-04,8.737699508666992,8.91386805618609,8.648991204630128,8.699325211141465,424280000,,,,,
2020-06-05,8.89069652557373,8.967443234325534,8.679393084130725,8.76560908583008,481748000,,,,,
2020-06-08,8.77607536315918,8.86054617880062,8.657216809828856,8.848087432141465,387736000,,,,,
2020-06-09,9.016281127929688,9.07982195918865,8.72250019393544,8.771089961797808,468488000,,,,,
2020-06-10,9.335978507995605,9.468790996389746,9.123428908306753,9.137632847630083,632180000,,,,,
2020-06-11,8.767351150512695,9.230822641484655,8.757134734601348,9.119938218175907,583652000,,,,,
2020-06-12,8.903155326843262,9.157068687058095,8.674658491995896,9.132400237739253,570908000,,,,,
2020-06-15,9.143610000610352,9.152082173117153,8.715022441175071,8.786288306935749,400004000,,,,,
2020-06-16,9.038707733154297,9.236307210352908,8.809712827165209,9.194694413065996,535716000,,,,,
2020-06-17,9.205657005310059,9.268449757485541,9.04045104234301,9.083809028987462,408304000,,,,,
2020-06-18,9.187716484069824,9.252004437519501,9.08455614796191,9.196686741439816,254408000,,,,,
2020-06-19,9.23082447052002,9.413970966814569,9.19693672249018,9.212136828482864,524160000,,,,,
2020-06-22,9.495450973510742,9.499936577289342,9.242783823096545,9.269446502899408,398468000,,,,,
2020-06-23,9.418951034545898,9.61081867355747,9.376591128154988,9.519619023196732,375108000,,,,,
2020-06-24,9.205158233642578,9.525103726424007,9.114456647849954,9.445116640322798,449372000,,,,,
2020-06-25,9.458822250366211,9.473773313022313,9.152083553178723,9.32501361401537,376072000,,,,,
2020-06-26,9.124921798706055,9.468788598159133,9.095020627179167,9.468788598159133,592084000,,,,,
2020-06-29,9.169774055480957,9.174259658965331,8.870759487799175,9.139623842105053,342248000,,,,,
2020-06-30,9.466547966003418,9.494953941456858,9.236057866087853,9.283401475357346,367892000,,,,,
2020-07-01,9.498692512512207,9.54429283408987,9.382077244504945,9.489473211676701,326648000,,,,,
2020-07-02,9.580670356750488,9.705508725032958,9.546781664515374,9.607332084802287,364056000,,,,,
2020-07-06,9.806925773620605,9.87619742226624,9.680592179480625,9.709746232057746,315892000,,,,,
2020-07-07,9.839320182800293,10.036918729028443,9.818389261172701,9.913575526425445,357800000,,,,,
2020-07-08,10.182437896728516,10.191409105478023,9.932761115650374,9.960918049913765,365480000,,,,,
2020-07-09,10.474474906921387,10.535274376086363,10.19987970265039,10.346148037713432,494548000,,,,,
2020-07-10,10.44482421875,10.620245677843826,10.344654268209897,10.553964428188653,497676000,,,,,
2020-07-13,10.019227027893066,10.756795808509171,9.992066258538852,10.560194384616773,457076000,,,,,
2020-07-14,10.342907905578613,10.368573467822202,9.753350901503671,10.041900031956262,542676000,,,,,
2020-07-15,10.193650245666504,10.398723803107455,10.022713473806505,10.380036163408139,403984000,,,,,
2020-07-16,10.101454734802246,10.173217745001248,9.862990558813213,9.982098125908408,344964000,,,,,
2020-07-17,10.167984962463379,10.214830484976233,10.05460915949439,10.191906282585094,266284000,,,,,
2020-07-20,10.476217269897461,10.496650100668523,10.123380228080613,10.240494491833914,284852000,,,,,
2020-07-21,10.29456901550293,10.525309124425704,10.25295621657557,10.478462644862086,277036000,,,,,
2020-07-22,10.40445613861084,10.567667871234693,10.257689719934973,10.333440252224612,367292000,,,,,
2020-07-23,10.096471786499023,10.512350708777685,9.998295129795638,10.415669253516857,411660000,,,,,
2020-07-24,10.161005973815918,10.33069655717382,9.744878124933878,9.842555720418181,473292000,,,,,
2020-07-27,10.387262344360352,10.40744518566807,10.18418111798106,10.198634096932874,292132000,,,,,
2020-07-28,10.181940078735352,10.347893186811495,10.175711181461638,10.340169088040522,271636000,,,,,
2020-07-29,10.431116104125977,10.481699147511307,10.313005672125833,10.356611744009738,284508000,,,,,
2020-07-30,10.579130172729492,10.588100430153268,10.26142698106072,10.340915039427342,308880000,,,,,
2020-07-31,10.579874992370605,10.731126978246369,10.398721838085107,10.528543876992073,386080000,,,,,
2020-08-03,10.974077224731445,11.062286491322997,10.680046336092941,10.697239724104751,412720000,,,,,
2020-08-04,11.190863609313965,11.190863609313965,10.870170957445996,11.013697931468695,310336000,,,,,
2020-08-05,11.24966812133789,11.334388898623489,11.129564402319756,11.207059166198663,249924000,,,,,
2020-08-06,11.298256874084473,11.320682988147833,11.142022151416299,11.312459857865031,244316000,,,,,
2020-08-07,11.162708282470703,11.466955664167587,11.0012407699223,11.275336979256743,342516000,,,,,
2020-08-10,11.128320693969727,11.370771462391044,10.820833889481717,11.297015160395153,427796000,,,,,
2020-08-11,10.81435489654541,11.10016267764318,10.760282409156774,11.037368974633992,354512000,,,,,
2020-08-12,11.402665138244629,11.42932686723688,10.92224832848709,10.954641820673153,464412000,,,,,
2020-08-13,11.40540599822998,11.683240635337325,11.318442885169105,11.508067299164681,374460000,,,,,
2020-08-14,11.52601146697998,11.666299023565399,11.402917303603429,11.492122764266439,366436000,,,,,
2020-08-17,12.296467781066895,12.368978858686484,11.778425730709758,11.812313471628116,621300000,,,,,
2020-08-18,12.220470428466797,12.454948049475947,12.046544187854458,12.409098691003054,503448000,,,,,
2020-08-19,12.098621368408203,12.274540878447802,12.05825378506346,12.256102280404066,622624000,,,,,
2020-08-20,12.101113319396973,12.334344771298433,11.839724934948656,11.935659259917403,921388000,,,,,
2020-08-21,12.641831398010254,12.766669779396832,12.155184707574236,12.161663596571229,999868000,,,,,
2020-08-24,12.678459167480469,12.870077802503456,12.466407700415783,12.841421839181855,490564000,,,,,
2020-08-25,12.708111763000488,12.719324346531614,12.5324403500169,12.589253244648289,289076000,,,,,
2020-08-26,12.731038093566895,12.826224350774922,12.636100878184612,12.75720174339015,321244000,,,,,
2020-08-27,12.586763381958008,12.807785140156337,12.525215834442754,12.739509661501115,317604000,,,,,
2020-08-28,13.10455322265625,13.104802264408173,12.600963234578078,12.633356722607774,537160000,,,,,
2020-08-31,13.330560684204102,13.530401512522506,12.994916987240861,13.139440120722352,500840000,,,,,
2020-09-01,13.779714584350586,13.951948073542303,13.396362644671898,13.439732650040654,511316000,,,,,
2020-09-02,14.303646087646484,14.682760223291952,13.858479048117962,14.659828211375105,874012000,,,,,
2020-09-03,12.976621627807617,13.843025331300952,12.840279891466327,13.787441967935662,945128000,,,,,
2020-09-04,12.584798812866211,13.135648346043558,11.669789643586638,12.74556634540972,1463684000,,,,,
2020-09-08,11.877416610717773,12.512514009356568,11.669290364034978,11.699449605747855,795728000,,,,,
2020-09-09,12.677020072937012,12.770988271575497,12.19521293877375,12.362960454744908,736200000,,,,,
2020-09-10,12.274972915649414,13.026222055303444,12.130654717600342,12.95044886850312,698684000,,,,,
2020-09-11,12.128161430358887,12.614703552526393,11.860214072530813,12.448202611364989,636928000,,,,,
2020-09-14,12.833799362182617,13.275226816511958,12.593520020624492,13.041926535075225,1201744000,,,,,
2020-09-15,12.952194213867188,13.259024669913838,12.789431895217097,13.240330488660307,727556000,,,,,
2020-09-16,12.477119445800781,13.053642171945121,12.476372096772021,12.918546949675004,556384000,,,,,
2020-09-17,12.426270484924316,12.55214363163374,11.998801159722575,12.096009766771703,792512000,,,,,
2020-09-18,12.152839660644531,12.594765338345685,11.952939035287185,12.556131392172427,698460000,,,,,
2020-09-21,12.479859352111816,12.48509364683612,11.868939665502111,11.889378611804318,721044000,,,,,
2020-09-22,12.600001335144043,12.61022081017737,12.119192530019532,12.537438903227134,646452000,,,,,
2020-09-23,12.087535858154297,12.68898444077881,12.043169381436352,12.537936274399765,647012000,,,,,
2020-09-24,12.311115264892578,12.531954024991112,11.978113310545085,12.036189739834754,731240000,,,,,
2020-09-25,12.835293769836426,12.845015010133675,12.20917039914584,12.410317541642243,588016000,,,,,
2020-09-28,12.996062278747559,13.01276257858715,12.71191377013544,13.001296573362508,573808000,,,,,
2020-09-29,13.186244010925293,13.402595828975413,12.894618179050966,12.898855058124324,621460000,,,,,
2020-09-30,13.490084648132324,13.58180985065697,13.110970482174041,13.118198658993458,689184000,,,,,
2020-10-01,13.573830604553223,13.721637377178999,13.42053947052414,13.716902266258668,525004000,,,,,
2020-10-02,13.023231506347656,13.479115283934282,13.012014617123738,13.185495594454558,552496000,,,,,
2020-10-05,13.601747512817383,13.603492277670412,13.183251162729013,13.196461932684318,479820000,,,,,
2020-10-06,13.695466995239258,14.099756122403639,13.624180750405333,13.78868783495499,784420000,,,,,
2020-10-07,13.922286987304688,14.077073777729378,13.822087090820004,13.957930584119337,418084000,,,,,
2020-10-08,13.797412872314453,14.04242923118371,13.716904563281135,14.032957106105881,378900000,,,,,
2020-10-09,13.721639633178711,13.782956477201752,13.619945027428178,13.725877463066608,346892000,,,,,
2020-10-12,14.183504104614258,14.304142943989065,13.870941135541592,13.947710787420736,434744000,,,,,
2020-10-13,14.205690383911133,14.305641179862262,13.976876084595618,14.253796458591037,344604000,,,,,
2020-10-14,14.053145408630371,14.299905554881196,13.918299330296772,14.247811725098789,276100000,,,,,
2020-10-15,13.928272247314453,13.963914900125252,13.726625883475952,13.769497664209721,267224000,,,,,
2020-10-16,13.770242691040039,14.079317095516227,13.75129939348366,13.99482008081248,242392000,,,,,
2020-10-19,13.45743179321289,13.941730079394526,13.366703059710574,13.861470887026698,298068000,,,,,
2020-10-20,13.604738235473633,13.75852760316148,13.46665175079998,13.542923168533347,229212000,,,,,
2020-10-21,13.48435115814209,13.750304707225926,13.437242499865034,13.584301953541909,219596000,,,,,
2020-10-22,13.321089744567871,13.571090324619641,13.192225299225626,13.482107309048406,290480000,,,,,
2020-10-23,13.549652099609375,13.552643396386477,13.25154551005315,13.409820860597666,233484000,,,,,
2020-10-26,13.101994514465332,13.651847409877611,12.999551621099348,13.386891318673042,336896000,,,,,
2020-10-27,13.356732368469238,13.401847139151327,13.1520947428376,13.26625275998549,250520000,,,,,
2020-10-28,12.58928108215332,13.220390587409419,12.571335200800272,13.158575517020296,376520000,,,,,
2020-10-29,12.985093116760254,13.153338813819824,12.711911479195416,12.800147122870817,320080000,,,,,
2020-10-30,12.496559143066406,12.897856006402487,12.263257936657267,12.811615180527307,416820000,,,,,
2020-11-02,12.543170928955078,12.798405806391667,12.357975768923946,12.619940590155108,299652000,,,,,
2020-11-03,12.980607986450195,13.065852345422693,12.565102945851129,12.670537133590338,272900000,,,,,
2020-11-04,13.753043174743652,13.786194656215446,13.297159435342872,13.349253262190707,410228000,,,,,
2020-11-05,14.117701530456543,14.29616672826443,13.949206689153698,14.120194594995569,319028000,,,,,
2020-11-06,14.518503189086914,14.545172898182244,13.853495718543453,14.067603592756274,383348000,,,,,
2020-11-09,13.590032577514648,14.647613963349022,13.570092814989366,14.509029238367626,582976000,,,,,
2020-11-10,12.731857299804688,13.565857945416754,12.590530363112995,13.565857945416754,644068000,,,,,
2020-11-11,13.37791919708252,13.394868614007644,12.90957198820832,13.014757068840087,404744000,,,,,
2020-11-12,13.416553497314453,13.72487962042422,13.276223997600011,13.438737209686394,365812000,,,,,
2020-11-13,13.257282257080078,13.62792173111172,13.020242354777883,13.58654559888262,346312000,,,,,
2020-11-16,13.474878311157227,13.608726976234765,13.116701371422666,13.133151604457215,413776000,,,,,
2020-11-17,13.382155418395996,13.555635439987,13.264009639984074,13.51201631829753,312028000,,,,,
2020-11-18,13.388635635375977,13.565106946079712,13.145614146444156,13.425026579645657,510924000,,,,,
2020-11-19,13.400101661682129,13.44721031103681,13.06086804175147,13.173281288037796,565936000,,,,,
2020-11-20,13.048657417297363,13.454192184098973,13.02597451944593,13.413813469182104,341088000,,,,,
2020-11-23,13.100750923156738,13.342525924681917,12.976622533084774,13.131907578838005,361356000,,,,,
2020-11-24,12.919044494628906,13.122683767577637,12.846511713357769,13.103242236212594,346500000,,,,,
2020-11-25,13.195218086242676,13.2298642740657,12.981110198318625,12.993572671116155,259916000,,,,,
2020-11-27,13.221637725830078,13.367451594590154,13.131159057880085,13.335048406996174,167276000,,,,,
2020-11-30,13.361470222473145,13.372437997440318,12.933502603877596,13.225378533608687,286952000,,,,,
2020-12-01,13.35000228881836,13.488337896630467,13.188734670632945,13.451946950738703,296948000,,,,,
2020-12-02,13.50404167175293,13.632656047733402,13.194718135843367,13.310620924340784,283360000,,,,,
2020-12-03,13.359929084777832,13.623218162641434,13.293110055805526,13.550913151958305,199520000,,,,,
2020-12-04,13.521745681762695,13.523490962387752,13.352701699956702,13.41229043113987,202244000,,,,,
2020-12-07,13.570112228393555,13.694277275694578,13.463650125798035,13.56462719738745,223244000,,,,,
2020-12-08,13.314054489135742,13.562134444514125,13.245738413198577,13.548421391347365,271920000,,,,,
2020-12-09,12.895934104919434,13.377882629065406,12.83360238493295,13.264688583186022,401300000,,,,,
2020-12-10,12.937323570251465,13.033564149842743,12.814903780148565,12.834352008905753,207764000,,,,,
2020-12-11,12.978211402893066,12.984943334641821,12.788473266636718,12.932334781262501,209264000,,,,,
2020-12-14,13.272915840148926,13.352700361038917,13.042288679729221,13.05276036242954,270156000,,,,,
2020-12-15,13.3245267868042,13.427747524060454,13.15124468999219,13.403562787479215,193016000,,,,,
2020-12-16,13.206843376159668,13.401068822375215,13.176923469754259,13.386358059059923,223116000,,,,,
2020-12-17,13.305328369140625,13.343475348476602,13.143016338983031,13.330759054626947,231384000,,,,,
2020-12-18,13.236266136169434,13.368907462253121,13.035308725402402,13.342977443086195,342064000,,,,,
2020-12-21,13.296351432800293,13.334000031219004,12.932583644299703,13.039545077660863,302332000,,,,,
2020-12-22,13.242497444152832,13.301338599164437,13.018851407349192,13.28338741499722,185580000,,,,,
2020-12-23,12.974222183227539,13.23925658084675,12.969984052480672,13.220307685229642,179144000,,,,,
2020-12-24,12.958763122558594,13.097139605461267,12.903911860303593,13.002145942784312,97884000,,,,,
2020-12-28,12.865264892578125,13.027327723165342,12.728883838059996,13.027327723165342,212564000,,,,,
2020-12-29,12.908400535583496,13.037303060291356,12.80767264131946,12.890200159923603,170372000,,,,,
2020-12-30,13.11035442352295,13.178171170166523,12.86202527236656,12.955272704559913,225396000,,,,,
2020-12-31,13.019850730895996,13.115591976825197,12.880227327623167,13.101131351738447,192424000,,,,,
2021-01-04,13.078191757202148,13.615741018273493,12.927598299416385,13.068966974639455,560640000,,,,,
